Date,Open,High,Low,Close,Adj Close,Volume
2023-01-30,365.8999938964844,368.70001220703125,362.8299865722656,363.4200134277344,363.4200134277344,2663600
2023-01-31,364.7099914550781,370.70001220703125,364.010009765625,370.3399963378906,370.3399963378906,2572400
2023-02-01,370.010009765625,386.7200012207031,366.79998779296875,383.9200134277344,383.9200134277344,3362000
2023-02-02,393.2799987792969,402.489990234375,388.8800048828125,392.2300109863281,392.2300109863281,4020000
2023-02-03,384.2900085449219,386.7200012207031,377.9200134277344,379.3299865722656,379.3299865722656,2695400
2023-02-06,376.2099914550781,379.2900085449219,373.3900146484375,375.2300109863281,375.2300109863281,2369600
2023-02-07,373.42999267578125,384.94000244140625,372.760009765625,383.82000732421875,383.82000732421875,2476200
2023-02-08,382.489990234375,387.2799987792969,375.70001220703125,378.3599853515625,378.3599853515625,2668100
2023-02-09,384.9700012207031,386.510009765625,374.0199890136719,375.80999755859375,375.80999755859375,2265200
2023-02-10,371.6300048828125,374.5199890136719,367.0799865722656,370.989990234375,370.989990234375,1846300
2023-02-13,373.4100036621094,376.30999755859375,371.0299987792969,375.0,375.0,1877300
2023-02-14,375.0,380.55999755859375,369.9599914550781,377.8999938964844,377.8999938964844,2479700
2023-02-15,375.6000061035156,381.6700134277344,374.8399963378906,375.94000244140625,375.94000244140625,2088200
2023-02-16,366.0400085449219,373.489990234375,363.54998779296875,365.1600036621094,365.1600036621094,2917000
2023-02-17,359.30999755859375,359.6099853515625,352.1199951171875,356.8500061035156,356.8500061035156,2985700
2023-02-21,350.7799987792969,353.25,345.69000244140625,346.70001220703125,346.70001220703125,3002700
2023-02-22,346.69000244140625,353.1700134277344,344.45001220703125,348.7200012207031,348.7200012207031,2599300
2023-02-23,350.44000244140625,353.79998779296875,343.92999267578125,347.0199890136719,347.0199890136719,3154500
2023-02-24,328.1199951171875,329.760009765625,318.6000061035156,320.5400085449219,320.5400085449219,8444500
2023-02-27,322.0199890136719,325.1000061035156,320.70001220703125,322.32000732421875,322.32000732421875,3500600
2023-02-28,323.3699951171875,325.7300109863281,320.9700012207031,323.95001220703125,323.95001220703125,2714200
2023-03-01,323.79998779296875,325.260009765625,321.0,323.3800048828125,323.3800048828125,2377700
2023-03-02,323.3800048828125,334.4599914550781,321.55999755859375,333.5,333.5,3845800
2023-03-03,334.69000244140625,344.760009765625,334.4800109863281,344.0400085449219,344.0400085449219,3724800
2023-03-06,344.3299865722656,351.7799987792969,344.2799987792969,347.0199890136719,347.0199890136719,3060300
2023-03-07,347.8599853515625,352.1700134277344,344.05999755859375,344.79998779296875,344.79998779296875,2252800
2023-03-08,346.739990234375,348.69000244140625,343.4700012207031,345.8399963378906,345.8399963378906,2518900
2023-03-09,344.7200012207031,350.1300048828125,336.989990234375,338.3699951171875,338.3699951171875,3798300
2023-03-10,338.3399963378906,338.5199890136719,328.45001220703125,329.29998779296875,329.29998779296875,4147300
2023-03-13,329.4200134277344,333.0,323.2900085449219,324.2699890136719,324.2699890136719,4203500
2023-03-14,332.2099914550781,335.1700134277344,328.70001220703125,333.3299865722656,333.3299865722656,3850900
2023-03-15,330.0,334.2799987792969,328.1700134277344,333.6099853515625,333.6099853515625,4627100
2023-03-16,344.57000732421875,355.489990234375,340.5299987792969,353.2900085449219,353.2900085449219,6946600
2023-03-17,354.7799987792969,360.6300048828125,350.8399963378906,358.1400146484375,358.1400146484375,6721400
2023-03-20,357.6099853515625,364.94000244140625,355.3500061035156,362.8800048828125,362.8800048828125,3946800
2023-03-21,364.6300048828125,376.3999938964844,362.9200134277344,374.2200012207031,374.2200012207031,4479200
2023-03-22,375.0,377.3299865722656,361.5199890136719,361.7099914550781,361.7099914550781,3878400
2023-03-23,368.989990234375,375.25,365.489990234375,369.0,369.0,3138600
2023-03-24,370.2300109863281,375.2300109863281,367.7200012207031,374.9599914550781,374.9599914550781,2993400
2023-03-27,376.510009765625,380.3500061035156,369.67999267578125,373.1499938964844,373.1499938964844,2832200
2023-03-28,373.4200134277344,374.0,367.82000732421875,373.3999938964844,373.3999938964844,1780800
2023-03-29,376.67999267578125,380.1199951171875,375.55999755859375,379.1600036621094,379.1600036621094,2497600
2023-03-30,381.6499938964844,382.5799865722656,378.0799865722656,381.8999938964844,381.8999938964844,2139000
2023-03-31,382.2900085449219,385.7300109863281,380.260009765625,385.3699951171875,385.3699951171875,3062300
2023-04-03,380.8800048828125,383.7300109863281,378.1499938964844,380.0799865722656,380.0799865722656,2712600
